run,id,phase,operation,parent_ids,hcv,scv,fitness,node_count,tree_depth,tree,canonical
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i3,5,mutation,g4-i14,15,4.946,79.140,10,3,(if (> d h) (+ a b) (* f g)),(if (< h d) (+ a b) (* f g))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i4,5,mutation,g4-i3,11,4.854,58.249,12,4,(if (> e h) (* f g) (+ a (* c g))),(if (< h e) (* f g) (+ (* c g) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i5,5,crossover,g4-i18|g4-i13,0,4.656,4.656,16,4,(if (> f c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< c f) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i6,5,crossover,g4-i18|g4-i13,2,5.040,15.120,11,4,(+ (/ (+ a b) c) (* f (+ g h))),(+ (* (+ g h) f) (/ (+ a b) c))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i7,5,crossover,g4-i2|g4-i8,7,4.813,38.500,12,4,(if (< h e) (* f g) (+ a (+ b c))),(if (< h e) (* f g) (+ (+ b c) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i8,5,crossover,g4-i5|g4-i2,2,5.005,15.014,12,4,(if (< e h) (+ f g) (* a (+ b c))),(if (< e h) (+ f g) (* (+ b c) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i9,5,crossover,g4-i5|g4-i2,3,4.594,18.377,12,4,(if (> h e) (* f g) (+ a (* b c))),(if (< e h) (* f g) (+ (* b c) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i10,5,crossover,g4-e0|g4-i7,6,4.778,33.448,16,4,(if (< e h) (+ (* f g) (* b c)) (+ a (* c h))),(if (< e h) (+ (* b c) (* f g)) (+ (* c h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i11,5,crossover,g4-e0|g4-i7,14,4.460,66.903,16,4,(if (< e h) (* (+ f g) (+ b c)) (* a (+ e g))),(if (< e h) (* (+ b c) (+ f g)) (* (+ e g) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i12,5,crossover,g4-i9|g4-i8,10,4.685,51.532,14,4,(if (< e h) (+ f (* a g)) (* c (+ d g))),(if (< e h) (+ (* a g) f) (* (+ d g) c))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i13,5,crossover,g4-i9|g4-i8,7,4.721,37.765,12,4,(if (> e h) (* f g) (+ a (+ c g))),(if (< h e) (* f g) (+ (+ c g) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i14,5,mutation,g4-e0,7,4.792,38.336,12,4,(if (> e h) (* f g) (+ a (* c g))),(if (< h e) (* f g) (+ (* c g) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i15,5,crossover,g4-i1|g4-i9,16,5.201,88.417,14,4,(if (< e h) (+ f (* b g)) (* a (+ c d))),(if (< e h) (+ (* b g) f) (* (+ c d) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i16,5,crossover,g4-i1|g4-i9,11,4.404,52.854,14,4,(if (> e h) (* f (+ a b)) (+ c (* d g))),(if (< h e) (* (+ a b) f) (+ (* d g) c))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i17,5,mutation,g4-i7,9,4.913,49.128,16,4,(if (> e h) (+ (* f g) (* b c)) (* a (+ e h))),(if (< h e) (+ (* b c) (* f g)) (* (+ e h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i18,5,crossover,g4-i5|g4-i2,5,4.706,28.239,12,4,(if (< e h) (+ f g) (* a (+ b c))),(if (< e h) (+ f g) (* (+ b c) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g5-i19,5,crossover,g4-i5|g4-i2,6,4.897,34.281,12,4,(if (> h e) (* f g) (+ a (* b c))),(if (< e h) (* f g) (+ (* b c) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-e0,6,elitism,g5-i5,0,4.656,4.656,16,4,(if (> f c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< c f) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i1,6,crossover,g5-i8|g5-i8,3,4.961,19.846,12,4,(if (< e h) (* f g) (+ a (+ b c))),(if (< e h) (* f g) (+ (+ b c) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i2,6,crossover,g5-i8|g5-i8,16,4.562,77.551,14,4,(if (> e h) (+ f (* g a)) (* b (+ c d))),(if (< h e) (+ (* a g) f) (* (+ c d) b))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i3,6,crossover,g5-i5|g5-i5,0,4.779,4.779,16,4,(if (> b c) (+ (* a e) f) (* (+ g h) (/ d e))),(if (< c b) (+ (* a e) f) (* (+ g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i4,6,crossover,g5-i5|g5-i5,46,3.661,172.082,16,4,(if (< f g) (* (+ a b) e) (+ (* c h) (/ d e))),(if (< f g) (* (+ a b) e) (+ (* c h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i5,6,crossover,g5-i5|g5-i5,0,4.659,4.659,16,4,(if (> b c) (+ (* a e) f) (* (+ g h) (/ d e))),(if (< c b) (+ (* a e) f) (* (+ g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i6,6,crossover,g5-i5|g5-i5,42,3.938,169.339,16,4,(if (< f g) (* (+ a b) e) (+ (* c h) (/ d e))),(if (< f g) (* (+ a b) e) (+ (* c h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i7,6,crossover,g5-i9|g5-e0,11,4.489,53.870,16,4,(if (< h e) (+ (* f g) (* b c)) (* a (+ e h))),(if (< h e) (+ (* b c) (* f g)) (* (+ e h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i8,6,crossover,g5-i9|g5-e0,15,4.818,77.087,12,4,(if (> e h) (* f g) (+ a (* b c))),(if (< h e) (* f g) (+ (* b c) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i9,6,mutation,g5-i8,12,4.595,59.737,12,4,(if (> e h) (* f g) (+ a (* b c))),(if (< h e) (* f g) (+ (* b c) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i10,6,crossover,g5-i8|g5-i6,8,4.732,42.588,14,4,(if (> f g) (* e (+ a b)) (+ c (/ d h))),(if (< g f) (* (+ a b) e) (+ (/ d h) c))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i11,6,crossover,g5-e0|g5-i5,41,3.553,149.224,18,4,(if (> e h) (* (+ f g) (+ b c)) (+ (* a e) (/ d h))),(if (< h e) (* (+ b c) (+ f g)) (+ (* a e) (/ d h)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i12,6,crossover,g5-e0|g5-i5,45,3.272,150.527,18,4,(if (< f c) (+ (* g h) (* b e)) (* (+ a f) (+ e d))),(if (< f c) (+ (* b e) (* g h)) (* (+ a f) (+ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i13,6,mutation,g5-i9,5,4.831,28.987,12,4,(if (> d e) (+ f (* g h)) (- a b)),(if (< e d) (+ (* g h) f) (- a b))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i14,6,crossover,g5-i10|g5-i9,5,4.633,27.795,12,4,(if (< e h) (* f g) (+ a (* c h))),(if (< e h) (* f g) (+ (* c h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i15,6,crossover,g5-i10|g5-i9,3,4.933,19.730,14,4,(if (> h e) (+ (* f g) (* b c)) (* a h)),(if (< e h) (+ (* b c) (* f g)) (* a h))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i16,6,crossover,g5-i1|g5-i8,8,4.796,43.162,16,4,(if (< e h) (+ (* f g) (* b c)) (* a (+ c h))),(if (< e h) (+ (* b c) (* f g)) (* (+ c h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i17,6,crossover,g5-i1|g5-i8,6,4.593,32.150,12,4,(if (< e h) (+ f g) (+ (* a b) c)),(if (< e h) (+ f g) (+ (* a b) c))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i18,6,mutation,g5-i9,4,4.925,24.623,12,4,(if (> d e) (+ f (* g h)) (- a b)),(if (< e d) (+ (* g h) f) (- a b))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g6-i19,6,mutation,g5-i9,12,4.444,57.777,14,4,(if (> g e) (+ f (* b c)) (* a (+ d h))),(if (< e g) (+ (* b c) f) (* (+ d h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-e0,7,elitism,g6-e0,0,4.656,4.656,16,4,(if (> f c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< c f) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i1,7,crossover,g6-e0|g6-i5,36,3.112,115.136,16,4,(if (> a c) (+ (* b e) f) (* (+ g h) (/ d e))),(if (< c a) (+ (* b e) f) (* (+ g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i2,7,crossover,g6-i14|g6-i19,16,4.603,78.255,14,4,(if (< e h) (+ f (* b c)) (+ a (* c h))),(if (< e h) (+ (* b c) f) (+ (* c h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i3,7,crossover,g6-i14|g6-i19,7,4.573,36.586,14,4,(if (> g e) (* f (+ d h)) (* a (+ b g))),(if (< e g) (* (+ d h) f) (* (+ b g) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i4,7,crossover,g6-e0|g6-i5,36,3.242,119.945,16,4,(if (> a c) (+ (* b e) f) (* (+ g h) (/ d e))),(if (< c a) (+ (* b e) f) (* (+ g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i5,7,crossover,g6-e0|g6-i5,21,4.258,93.687,16,4,(if (> f e) (* (+ a b) c) (+ (* g h) (/ d e))),(if (< e f) (* (+ a b) c) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i6,7,crossover,g6-i1|g6-i5,17,4.543,81.775,14,4,(if (> e h) (+ (* f g) a) (* b (+ c d))),(if (< h e) (+ (* f g) a) (* (+ c d) b))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i7,7,crossover,g6-i1|g6-i5,14,4.776,71.633,16,4,(if (< b c) (* (+ a e) f) (+ (* g h) (/ d e))),(if (< b c) (* (+ a e) f) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i8,7,mutation,g6-i5,32,3.912,129.087,18,4,(if (> (* b c) a) (+ (* a e) f) (* (+ g h) (/ d e))),(if (< a (* b c)) (+ (* a e) f) (* (+ g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i9,7,crossover,g6-i5|g6-i3,23,4.824,115.770,16,4,(if (> a b) (+ (* c d) e) (* (+ f g) (/ h a))),(if (< b a) (+ (* c d) e) (* (+ f g) (/ h a)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i10,7,crossover,g6-i5|g6-i3,51,2.029,105.496,16,4,(if (< c d) (- (* e f) g) (+ (/ a b) (* c h))),(if (< c d) (- (* e f) g) (+ (* c h) (/ a b)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i11,7,mutation,g6-e0,22,4.712,108.374,18,4,(if (> (+ f a) c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< c (+ a f)) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i12,7,crossover,g6-e0|g6-i1,9,4.731,47.308,18,4,(if (> e g) (+ (* f h) (* b c)) (* (+ a d) (+ e f))),(if (< g e) (+ (* b c) (* f h)) (* (+ a d) (+ e f)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i13,7,crossover,g6-e0|g6-i1,58,2.573,151.788,18,4,(if (<= d h) (+ (/ f g) (* a b)) (- (* c e) (+ f g))),(if (<= d h) (+ (* a b) (/ f g)) (- (* c e) (+ f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i14,7,mutation,g6-e0,30,4.237,131.338,18,4,(if (> (+ f d) c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< c (+ d f)) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i15,7,mutation,g6-i18,4,4.658,23.288,14,4,(if (> d e) (+ f (* g h)) (- a (* b c))),(if (< e d) (+ (* g h) f) (- a (* b c)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i16,7,crossover,g6-i15|g6-i15,8,4.622,41.602,14,4,(if (> e h) (+ (* f g) (* b c)) (* a h)),(if (< h e) (+ (* b c) (* f g)) (* a h))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i17,7,crossover,g6-i15|g6-i15,5,4.773,28.640,18,4,(if (> h e) (+ (* f g) (* b c)) (+ (* a h) (* e d))),(if (< e h) (+ (* b c) (* f g)) (+ (* a h) (* d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i18,7,crossover,g6-e0|g6-i18,12,4.482,58.263,14,4,(if (> e f) (+ (* a b) c) (- (* d g) h)),(if (< f e) (+ (* a b) c) (- (* d g) h))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g7-i19,7,crossover,g6-e0|g6-i18,30,4.262,132.127,14,4,(if (<= a h) (* (+ b c) e) (+ (/ f g) d)),(if (<= a h) (* (+ b c) e) (+ (/ f g) d))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-e0,8,elitism,g7-e0,0,4.656,4.656,16,4,(if (> f c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< c f) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i1,8,crossover,g7-e0|g7-i7,0,4.643,4.643,16,4,(if (> f c) (* (+ a e) f) (+ (* g h) (/ d e))),(if (< c f) (* (+ a e) f) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i2,8,crossover,g7-e0|g7-i7,17,4.810,86.572,16,4,(if (< b c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< b c) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i3,8,mutation,g7-i17,10,4.581,50.395,18,4,(if (> g e) (+ (* f h) (* b c)) (+ (* a h) (* e d))),(if (< e g) (+ (* b c) (* f h)) (+ (* a h) (* d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i4,8,crossover,g7-i12|g7-i6,5,4.471,26.826,18,4,(if (> f g) (+ (* e h) (* b d)) (* (+ a c) (+ e f))),(if (< g f) (+ (* b d) (* e h)) (* (+ a c) (+ e f)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i5,8,crossover,g7-i12|g7-i6,5,4.852,29.111,16,4,(if (> e h) (+ (* f g) (* b c)) (* a (+ d f))),(if (< h e) (+ (* b c) (* f g)) (* (+ d f) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i6,8,crossover,g7-e0|g7-i2,16,4.840,82.278,16,4,(if (> f c) (+ (* g h) (/ d e)) (+ a (* c h))),(if (< c f) (+ (* g h) (/ d e)) (+ (* c h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i7,8,crossover,g7-i3|g7-e0,26,4.294,115.933,18,4,(if (> f e) (+ (* a b) (* c d)) (* (+ g h) (- d e))),(if (< e f) (+ (* a b) (* c d)) (* (+ g h) (- d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i8,8,crossover,g7-i3|g7-e0,3,4.871,19.485,18,4,(if (<= a g) (+ (* f h) (/ c e)) (* (+ b d) (+ f g))),(if (<= a g) (+ (* f h) (/ c e)) (* (+ b d) (+ f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i9,8,crossover,g7-i15|g7-i16,5,4.946,29.676,14,4,(if (< e g) (* (+ f b) h) (+ a (* c d))),(if (< e g) (* (+ b f) h) (+ (* c d) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i10,8,crossover,g7-i15|g7-i16,13,5.058,70.815,16,4,(if (<= d h) (- (+ g f) (* b e)) (+ (* a c) e)),(if (<= d h) (- (+ f g) (* b e)) (+ (* a c) e))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i11,8,crossover,g7-i16|g7-i3,37,3.825,145.361,16,4,(if (> f h) (+ (* e g) (* c d)) (* a (+ b h))),(if (< h f) (+ (* c d) (* e g)) (* (+ b h) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i12,8,crossover,g7-i16|g7-i3,7,4.871,38.966,14,4,(if (> d e) (* g (+ f c)) (* b (+ a e))),(if (< e d) (* (+ c f) g) (* (+ a e) b))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i13,8,crossover,g7-i7|g7-i2,45,3.525,162.158,16,4,(if (< a g) (+ (* b e) f) (* (+ c d) (/ h e))),(if (< a g) (+ (* b e) f) (* (+ c d) (/ h e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i14,8,crossover,g7-i7|g7-i2,6,4.923,34.459,16,4,(if (> f d) (- (* g h) e) (+ (/ a b) (* c f))),(if (< d f) (- (* g h) e) (+ (* c f) (/ a b)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i15,8,crossover,g7-i16|g7-i7,12,4.822,62.684,18,4,(if (< e h) (* (+ f g) (* b c)) (+ (* a e) (/ d h))),(if (< e h) (* (* b c) (+ f g)) (+ (* a e) (/ d h)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i16,8,crossover,g7-i16|g7-i7,8,4.318,38.865,18,4,(if (> b c) (+ (* f g) (* a e)) (* (+ d h) (/ f g))),(if (< c b) (+ (* a e) (* f g)) (* (+ d h) (/ f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i17,8,mutation,g7-e0,9,4.795,47.953,16,4,(if (> c e) (* a (+ b f)) (+ (* g h) (/ d e))),(if (< e c) (* (+ b f) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i18,8,mutation,g7-i17,6,4.557,31.902,18,4,(if (> g e) (+ (* f h) (* b c)) (+ (* a h) (* e d))),(if (< e g) (+ (* b c) (* f h)) (+ (* a h) (* d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g8-i19,8,mutation,g7-e0,27,4.047,113.327,18,4,(if (> (+ f d) c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< c (+ d f)) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-e0,9,elitism,g8-i1,0,4.643,4.643,16,4,(if (> f c) (* (+ a e) f) (+ (* g h) (/ d e))),(if (< c f) (* (+ a e) f) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i1,9,mutation,g8-i1,35,3.738,134.577,16,4,(if (< f c) (+ (* a e) f) (* (+ g h) (/ d e))),(if (< f c) (+ (* a e) f) (* (+ g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i2,9,crossover,g8-i17|g8-i9,7,4.491,35.929,14,4,(if (> e g) (+ (* f b) a) (* (+ c d) h)),(if (< g e) (+ (* b f) a) (* (+ c d) h))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i3,9,crossover,g8-i17|g8-i9,34,3.985,139.491,16,4,(if (< c d) (+ (* a b) g) (- (* e f) (+ h d))),(if (< c d) (+ (* a b) g) (- (* e f) (+ d h)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i4,9,crossover,g8-e0|g8-i4,4,4.874,24.371,18,4,(if (< e g) (+ (* f h) (/ c d)) (* (+ a b) (+ e f))),(if (< e g) (+ (* f h) (/ c d)) (* (+ a b) (+ e f)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i5,9,crossover,g8-e0|g8-i4,37,3.436,130.579,18,4,(if (> c d) (- (* g e) (/ b h)) (+ (* a f) (* e d))),(if (< d c) (- (* e g) (/ b h)) (+ (* a f) (* d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i6,9,crossover,g8-i12|g8-i5,6,4.804,33.627,16,4,(if (> f h) (+ (* g c) (* e d)) (* a (+ b e))),(if (< h f) (+ (* c g) (* d e)) (* (+ b e) a))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i7,9,crossover,g8-i12|g8-i5,4,4.677,23.383,18,4,(if (> c h) (* (+ f g) (+ a b)) (+ (* d e) (* f g))),(if (< h c) (* (+ a b) (+ f g)) (+ (* d e) (* f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i8,9,crossover,g8-i8|g8-i16,4,5.004,25.019,18,4,(if (> a g) (* (+ f h) (/ c e)) (+ (* b d) (* f g))),(if (< g a) (* (+ f h) (/ c e)) (+ (* b d) (* f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i9,9,crossover,g8-i8|g8-i16,4,4.563,22.817,18,4,(if (<= b c) (+ (* f g) (/ a e)) (* (+ d h) (+ f g))),(if (<= b c) (+ (* f g) (/ a e)) (* (+ d h) (+ f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i10,9,crossover,g8-i1|g8-i5,47,3.192,153.197,18,4,(if (> a h) (+ (* b e) (/ f g)) (* (+ c d) (- e f))),(if (< h a) (+ (* b e) (/ f g)) (* (+ c d) (- e f)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i11,9,mutation,g8-i4,5,4.813,28.878,18,4,(if (> b g) (+ (* e h) (* f d)) (* (+ a c) (+ e f))),(if (< g b) (+ (* d f) (* e h)) (* (+ a c) (+ e f)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i12,9,crossover,g8-e0|g8-i8,10,4.554,50.093,18,4,(if (> a g) (+ (* b h) (/ f e)) (* (+ c d) (+ f g))),(if (< g a) (+ (* b h) (/ f e)) (* (+ c d) (+ f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i13,9,crossover,g8-e0|g8-i8,17,4.750,85.493,18,4,(if (<= f h) (+ (* a e) (/ g d)) (* (+ b c) (+ d e))),(if (<= f h) (+ (* a e) (/ g d)) (* (+ b c) (+ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i14,9,mutation,g8-e0,9,4.755,47.547,16,4,(if (< f c) (* a (+ b e)) (+ (* g h) (/ d e))),(if (< f c) (* (+ b e) a) (+ (* g h) (/ d e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i15,9,crossover,g8-e0|g8-i14,2,5.033,15.098,18,4,(if (< f d) (+ (* g h) (/ a e)) (* (+ b c) (- e f))),(if (< f d) (+ (* g h) (/ a e)) (* (+ b c) (- e f)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i16,9,crossover,g8-e0|g8-i14,39,3.897,155.876,18,4,(if (> c d) (- (+ g h) (* a b)) (+ (/ f e) (* c d))),(if (< d c) (- (+ g h) (* a b)) (+ (* c d) (/ f e)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i17,9,crossover,g8-i8|g8-i16,0,4.944,4.944,18,4,(if (> a g) (* (+ f h) (/ c e)) (+ (* b d) (* f g))),(if (< g a) (* (+ f h) (/ c e)) (+ (* b d) (* f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i18,9,crossover,g8-i8|g8-i16,2,4.868,14.603,18,4,(if (<= b c) (+ (* f g) (/ a e)) (* (+ d h) (+ f g))),(if (<= b c) (+ (* f g) (/ a e)) (* (+ d h) (+ f g)))
results/temperature/T_0.2/car-f-92-20260831T144121Z-seed1001,g9-i19,9,mutation,g8-i4,9,4.789,47.894,18,4,(if (> b g) (+ (* e h) (* f d)) (* (+ a c) (+ e f))),(if (< g b) (+ (* d f) (* e h)) (* (+ a c) (+ e f)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i0,-1,initial,,9,4.444,44.439,7,4,(+ a (+ b (* c d))),(+ (+ (* c d) b) a)
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i1,-1,initial,,35,3.522,126.783,10,3,(if (< e f) (* g h) (+ a b)),(if (< e f) (* g h) (+ a b))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i2,-1,initial,,56,1.922,109.531,7,3,(* (+ d e) (- f g)),(* (+ d e) (- f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i3,-1,initial,,6,4.522,31.651,10,4,(+ (+ a b) (if (> c h) d e)),(+ (+ a b) (if (< h c) d e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i4,-1,initial,,9,4.761,47.605,3,2,(+ a b),(+ a b)
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i5,-1,initial,,8,4.555,40.993,10,3,(if (< e h) (* c d) (+ f g)),(if (< e h) (* c d) (+ f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i6,-1,initial,,51,2.394,124.479,7,3,(* (+ a b) (- c d)),(* (+ a b) (- c d))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i7,-1,initial,,11,4.740,56.881,7,3,(+ (* a b) (/ c d)),(+ (* a b) (/ c d))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i8,-1,initial,,15,4.304,68.864,7,4,(+ a (+ b (* c d))),(+ (+ (* c d) b) a)
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i9,-1,initial,,28,3.831,111.107,10,3,(if (< e f) (* g h) (+ a b)),(if (< e f) (* g h) (+ a b))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i10,-1,initial,,54,2.368,130.245,7,3,(* (+ d e) (- f g)),(* (+ d e) (- f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i11,-1,initial,,10,4.857,53.422,10,4,(+ (+ a b) (if (> c d) e f)),(+ (+ a b) (if (< d c) e f))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i12,-1,initial,,10,4.736,52.091,3,2,(+ a b),(+ a b)
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,init-i13,-1,initial,,15,4.456,71.292,10,3,(if (< e h) (* c d) (+ f g)),(if (< e h) (* c d) (+ f g))
